[2026-07-16 18:54:27] [INFO    ] discord.client: logging in using static token
[2026-07-16 19:13:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 99, 'op': 0, 'd': {'member': {'user': {'username': 'mdspqpqmundo', 'public_flags': 128, 'primary_guild': {'tag': 'PUNK', 'identity_guild_id': '1242297152970166282', 'identity_enabled': True, 'badge': '310d9b669d687de773b5f3b5310ca1f3'}, 'id': '771902416085975110', 'global_name': '6ond9', 'display_name_styles': None, 'display_name': '6ond9', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '794872ee14a4a32afe0b23eff2dd58b9'}, 'roles': ['1297670901608874024', '1423010114117308417', '1297671511091580938'], 'premium_since': None, 'pending': False, 'nick': 'EVIL Spllitt', 'mute': False, 'joined_at': '2024-10-20T22:38:19.224000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '771902416085975110', 'suppress': False, 'session_id': '7e17c4a39881c13156dfcfd7dc8d85a0', 'self_video': False, 'self_stream': True, 'self_mute': True, 'self_deaf': True, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1297670153969860680', 'discoverable': True, 'deaf': False, 'connected_at': 1784240526, 'channel_id': None}}
[2026-07-16 19:13:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-07-16 19:13:20] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2026-07-16 19:13:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243603475, 'seq_ack': 21}.
[2026-07-16 19:13:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243603475, 'seq_ack': 21}}.
[2026-07-16 19:13:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243603475}}
[2026-07-16 19:13:28] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243608486, 'seq_ack': 21}.
[2026-07-16 19:13:28] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243608486, 'seq_ack': 21}}.
[2026-07-16 19:13:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243608486}}
[2026-07-16 19:13:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243613502, 'seq_ack': 21}.
[2026-07-16 19:13:33] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243613502, 'seq_ack': 21}}.
[2026-07-16 19:13:33] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243613502}}
[2026-07-16 19:13:38] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243618510, 'seq_ack': 21}.
[2026-07-16 19:13:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243618510, 'seq_ack': 21}}.
[2026-07-16 19:13:38] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243618510}}
[2026-07-16 19:13:43] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243623522, 'seq_ack': 21}.
[2026-07-16 19:13:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243623522, 'seq_ack': 21}}.
[2026-07-16 19:13:43] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243623522}}
[2026-07-16 19:13:46] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 99.
[2026-07-16 19:13:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-07-16 19:13:48] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243628531, 'seq_ack': 21}.
[2026-07-16 19:13:48] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243628531, 'seq_ack': 21}}.
[2026-07-16 19:13:48] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243628531}}
[2026-07-16 19:13:53] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243633545, 'seq_ack': 21}.
[2026-07-16 19:13:53] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243633545, 'seq_ack': 21}}.
[2026-07-16 19:13:53] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243633545}}
[2026-07-16 19:13:58] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243638554, 'seq_ack': 21}.
[2026-07-16 19:13:58] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243638554, 'seq_ack': 21}}.
[2026-07-16 19:13:58] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243638554}}
[2026-07-16 19:14:03] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243643566, 'seq_ack': 21}.
[2026-07-16 19:14:03] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243643566, 'seq_ack': 21}}.
[2026-07-16 19:14:03] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243643566}}
[2026-07-16 19:14:08] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243648578, 'seq_ack': 21}.
[2026-07-16 19:14:08] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243648578, 'seq_ack': 21}}.
[2026-07-16 19:14:08] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243648578}}
[2026-07-16 19:14:13] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243653645, 'seq_ack': 21}.
[2026-07-16 19:14:13] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243653645, 'seq_ack': 21}}.
[2026-07-16 19:14:13] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243653645}}
[2026-07-16 19:14:18] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243658654, 'seq_ack': 21}.
[2026-07-16 19:14:18] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243658654, 'seq_ack': 21}}.
[2026-07-16 19:14:18] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243658654}}
[2026-07-16 19:14:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243663669, 'seq_ack': 21}.
[2026-07-16 19:14:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243663669, 'seq_ack': 21}}.
[2026-07-16 19:14:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243663669}}
[2026-07-16 19:14:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 99.
[2026-07-16 19:14:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-07-16 19:14:28] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243668675, 'seq_ack': 21}.
[2026-07-16 19:14:28] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243668675, 'seq_ack': 21}}.
[2026-07-16 19:14:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243668675}}
[2026-07-16 19:14:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243673693, 'seq_ack': 21}.
[2026-07-16 19:14:33] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243673693, 'seq_ack': 21}}.
[2026-07-16 19:14:33] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243673693}}
[2026-07-16 19:14:38] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243678709, 'seq_ack': 21}.
[2026-07-16 19:14:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243678709, 'seq_ack': 21}}.
[2026-07-16 19:14:38] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243678709}}
[2026-07-16 19:14:43] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243683716, 'seq_ack': 21}.
[2026-07-16 19:14:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243683716, 'seq_ack': 21}}.
[2026-07-16 19:14:43] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243683716}}
[2026-07-16 19:14:48] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243688723, 'seq_ack': 21}.
[2026-07-16 19:14:48] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243688723, 'seq_ack': 21}}.
[2026-07-16 19:14:48] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243688723}}
[2026-07-16 19:14:53] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243693739, 'seq_ack': 21}.
[2026-07-16 19:14:53] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243693739, 'seq_ack': 21}}.
[2026-07-16 19:14:53] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243693739}}
[2026-07-16 19:14:58] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243698811, 'seq_ack': 21}.
[2026-07-16 19:14:58] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243698811, 'seq_ack': 21}}.
[2026-07-16 19:14:58] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243698811}}
[2026-07-16 19:15:03] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243703911, 'seq_ack': 21}.
[2026-07-16 19:15:03] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243703911, 'seq_ack': 21}}.
[2026-07-16 19:15:04] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243703911}}
[2026-07-16 19:15:09] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243709022, 'seq_ack': 21}.
[2026-07-16 19:15:09] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243709022, 'seq_ack': 21}}.
[2026-07-16 19:15:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 99.
[2026-07-16 19:15:09] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243709022}}
[2026-07-16 19:15:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-07-16 19:15:14] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243714031, 'seq_ack': 21}.
[2026-07-16 19:15:14] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243714031, 'seq_ack': 21}}.
[2026-07-16 19:15:14] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243714031}}
[2026-07-16 19:15:19] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243719040, 'seq_ack': 21}.
[2026-07-16 19:15:19] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243719040, 'seq_ack': 21}}.
[2026-07-16 19:15:19] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243719040}}
[2026-07-16 19:15:24] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243724051, 'seq_ack': 21}.
[2026-07-16 19:15:24] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243724051, 'seq_ack': 21}}.
[2026-07-16 19:15:24] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243724051}}
[2026-07-16 19:15:29] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243729079, 'seq_ack': 21}.
[2026-07-16 19:15:29] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243729079, 'seq_ack': 21}}.
[2026-07-16 19:15:29] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243729079}}
[2026-07-16 19:15:34] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243734089, 'seq_ack': 21}.
[2026-07-16 19:15:34] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243734089, 'seq_ack': 21}}.
[2026-07-16 19:15:34] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243734089}}
[2026-07-16 19:15:39] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243739093, 'seq_ack': 21}.
[2026-07-16 19:15:39] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243739093, 'seq_ack': 21}}.
[2026-07-16 19:15:39] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243739093}}
[2026-07-16 19:15:44] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243744113, 'seq_ack': 21}.
[2026-07-16 19:15:44] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243744113, 'seq_ack': 21}}.
[2026-07-16 19:15:44] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243744113}}
[2026-07-16 19:15:49] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243749128, 'seq_ack': 21}.
[2026-07-16 19:15:49] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243749128, 'seq_ack': 21}}.
[2026-07-16 19:15:49] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243749128}}
[2026-07-16 19:15:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 99.
[2026-07-16 19:15:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-07-16 19:15:54] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243754132, 'seq_ack': 21}.
[2026-07-16 19:15:54] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243754132, 'seq_ack': 21}}.
[2026-07-16 19:15:54] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243754132}}
[2026-07-16 19:15:59] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243759467, 'seq_ack': 21}.
[2026-07-16 19:15:59] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243759467, 'seq_ack': 21}}.
[2026-07-16 19:15:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243759467}}
[2026-07-16 19:16:04] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243764899, 'seq_ack': 21}.
[2026-07-16 19:16:04] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243764899, 'seq_ack': 21}}.
[2026-07-16 19:16:04] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243764899}}
[2026-07-16 19:16:09] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243769911, 'seq_ack': 21}.
[2026-07-16 19:16:09] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243769911, 'seq_ack': 21}}.
[2026-07-16 19:16:10] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243769911}}
[2026-07-16 19:16:14] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243774920, 'seq_ack': 21}.
[2026-07-16 19:16:14] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243774920, 'seq_ack': 21}}.
[2026-07-16 19:16:15] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243774920}}
[2026-07-16 19:16:19] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243779951, 'seq_ack': 21}.
[2026-07-16 19:16:19] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243779951, 'seq_ack': 21}}.
[2026-07-16 19:16:20] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243779951}}
[2026-07-16 19:16:24] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243784996, 'seq_ack': 21}.
[2026-07-16 19:16:24] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243784996, 'seq_ack': 21}}.
[2026-07-16 19:16:25] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243784996}}
[2026-07-16 19:16:30] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243790007, 'seq_ack': 21}.
[2026-07-16 19:16:30] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243790007, 'seq_ack': 21}}.
[2026-07-16 19:16:30] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1784243790007}}
[2026-07-16 19:16:31] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 99.
[2026-07-16 19:16:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-07-16 19:16:35] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1784243795010, 'seq_ack': 21}.
[2026-07-16 19:16:35] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1784243795010, 'seq_ack': 21}}.
